UserID,interaction_count,average_rating,rating_std,activity_span_days,recency_days,active_days,interactions_per_active_day,weekend_interaction_ratio,unique_genre_count,genre_prop_action,genre_prop_adventure,genre_prop_animation,genre_prop_childrens,genre_prop_comedy,genre_prop_crime,genre_prop_documentary,genre_prop_drama,genre_prop_fantasy,genre_prop_film_noir,genre_prop_horror,genre_prop_musical,genre_prop_mystery,genre_prop_romance,genre_prop_sci_fi,genre_prop_thriller,genre_prop_war,genre_prop_western
1587,554,3.332129963898917,1.103084682476174,576.28,253.81,3,184.67,0.0523,17,0.0462,0.034,0.017,0.034,0.2604,0.0311,0.0,0.2302,0.0123,0.0028,0.0349,0.0302,0.0094,0.1255,0.0462,0.0585,0.0198,0.0075
1588,47,4.170212765957447,0.9850877015948817,0.01,830.08,1,47.0,0.0,15,0.046,0.0345,0.046,0.069,0.4368,0.0115,0.0,0.1494,0.0115,0.0,0.0115,0.023,0.0,0.0575,0.0115,0.046,0.0115,0.0345
1589,99,3.7777777777777777,0.8870445719141501,0.02,830.07,1,99.0,0.0,18,0.1458,0.0917,0.0083,0.0083,0.0958,0.0083,0.0042,0.1083,0.0125,0.0083,0.0625,0.0125,0.0083,0.0208,0.25,0.1167,0.0333,0.0042
1590,40,4.0,1.0377490433255414,17.26,812.83,2,20.0,0.0,11,0.0923,0.0769,0.0154,0.0154,0.1385,0.0,0.0,0.4,0.0,0.0,0.0,0.0154,0.0,0.0769,0.0615,0.0462,0.0615,0.0
1591,314,4.340764331210191,0.812321676790111,1.08,829.02,2,157.0,0.0,18,0.1185,0.06,0.0077,0.0154,0.1985,0.0308,0.0015,0.2308,0.0185,0.0062,0.02,0.0246,0.0277,0.0492,0.0815,0.0708,0.0323,0.0062
1592,306,3.6209150326797386,0.857036724332887,0.05,830.05,1,306.0,0.0,18,0.0815,0.0787,0.0229,0.0472,0.2103,0.03,0.0086,0.1431,0.0329,0.0114,0.0114,0.0429,0.0329,0.0629,0.0815,0.0544,0.0429,0.0043
1593,206,3.0388349514563107,0.972021580580339,456.56,373.54,5,41.2,0.0,18,0.0847,0.037,0.0159,0.0159,0.1402,0.0476,0.0026,0.1931,0.0053,0.0026,0.1693,0.0106,0.0212,0.0476,0.0635,0.1164,0.0185,0.0079
1594,147,3.727891156462585,0.9690966216247706,10.02,820.09,3,49.0,0.932,18,0.0508,0.0203,0.0576,0.0576,0.3763,0.0271,0.0034,0.1051,0.0068,0.0373,0.0068,0.0678,0.0203,0.0746,0.0203,0.0542,0.0068,0.0068
1595,133,4.045112781954887,0.9200186234456884,0.42,829.69,2,66.5,0.0,18,0.0902,0.0627,0.0157,0.0157,0.1647,0.0196,0.0078,0.2392,0.0118,0.0157,0.0627,0.0196,0.0118,0.0588,0.0941,0.0588,0.0471,0.0039
1596,23,3.5652173913043477,1.3759653456432202,0.14,829.97,1,23.0,0.0,15,0.1087,0.0652,0.0435,0.0435,0.1739,0.0,0.0,0.1087,0.0217,0.0217,0.087,0.0217,0.0217,0.0435,0.0652,0.1087,0.0652,0.0
1597,230,3.5565217391304347,1.2198597123710406,828.05,2.06,33,6.97,0.1,18,0.1123,0.0595,0.0463,0.0396,0.163,0.0352,0.0176,0.1938,0.011,0.0066,0.0374,0.022,0.0132,0.0419,0.0903,0.0859,0.0176,0.0066
1598,184,3.494565217391304,0.9694642913057154,0.03,830.08,1,184.0,0.0,17,0.167,0.1036,0.0106,0.0275,0.0677,0.0127,0.0,0.0507,0.0233,0.0063,0.0761,0.0085,0.0085,0.0106,0.3044,0.0951,0.0211,0.0063
1599,550,3.3018181818181818,1.02952602125853,705.01,125.11,33,16.67,0.0418,18,0.1038,0.0754,0.0311,0.0745,0.1908,0.0195,0.0053,0.142,0.0275,0.0018,0.0444,0.0319,0.0089,0.0479,0.0861,0.0745,0.0284,0.0062
1600,394,3.431472081218274,1.0419322261306636,1.56,828.57,3,131.33,0.0,18,0.1673,0.0868,0.0063,0.0189,0.2025,0.0327,0.0025,0.1321,0.0189,0.0063,0.0164,0.0365,0.0164,0.0692,0.078,0.073,0.0264,0.0101
1601,205,3.9073170731707316,1.046092224944546,44.53,785.6,3,68.33,0.0,16,0.259,0.0964,0.008,0.01,0.1024,0.0703,0.0,0.1064,0.002,0.004,0.0181,0.0,0.006,0.0482,0.0904,0.1446,0.0281,0.006
1602,120,4.1,0.9649313120501324,0.03,830.1,1,120.0,0.0,17,0.1126,0.0519,0.0173,0.013,0.1775,0.039,0.0,0.2554,0.013,0.0087,0.0303,0.0043,0.0087,0.0823,0.0649,0.0779,0.039,0.0043
1603,70,3.842857142857143,0.9268258796452139,28.0,802.14,2,35.0,0.0,15,0.0759,0.0276,0.0069,0.0138,0.1586,0.0759,0.0,0.1931,0.0069,0.0138,0.0,0.0138,0.1172,0.0759,0.0414,0.1724,0.0069,0.0
1604,24,4.166666666666667,0.7613869876268811,0.01,830.13,1,24.0,0.0,10,0.0851,0.0426,0.0,0.0,0.0426,0.0638,0.0,0.4255,0.0,0.0,0.0,0.0,0.0426,0.0213,0.0851,0.1064,0.0851,0.0
1605,964,3.3122406639004147,0.7886892264477963,824.36,5.78,41,23.51,0.0187,18,0.0634,0.053,0.0303,0.0684,0.2151,0.0204,0.0033,0.2261,0.0215,0.0011,0.0287,0.0254,0.0121,0.1059,0.0336,0.064,0.0204,0.0072
1606,206,3.79126213592233,1.0592778760808892,0.13,830.01,1,206.0,0.0,18,0.1744,0.1034,0.0162,0.0304,0.0832,0.0406,0.002,0.0913,0.0101,0.0122,0.0223,0.0061,0.0304,0.0385,0.1156,0.2028,0.0142,0.0061
1607,276,3.1847826086956523,0.9790089366413952,0.05,830.09,1,276.0,0.0,18,0.0571,0.033,0.0132,0.0154,0.1473,0.0484,0.0066,0.3538,0.0066,0.0154,0.0352,0.0132,0.0308,0.0703,0.0352,0.0747,0.0374,0.0066
1608,144,2.0833333333333335,1.2204550337929252,0.01,830.14,1,144.0,0.0,17,0.0871,0.029,0.0373,0.0456,0.2075,0.0166,0.0,0.2199,0.0041,0.0083,0.0622,0.0124,0.0166,0.0622,0.0622,0.112,0.0124,0.0041
1609,359,3.4206128133704734,0.8867230885125753,1.25,828.9,2,179.5,0.0,17,0.0861,0.0331,0.0278,0.0437,0.2477,0.0305,0.0,0.1682,0.0079,0.0053,0.0252,0.0384,0.0252,0.1192,0.0212,0.0755,0.0331,0.0119
1610,28,3.9642857142857144,0.9222413461394479,0.01,830.14,1,28.0,0.0,10,0.127,0.0159,0.0,0.0,0.0794,0.1111,0.0,0.1111,0.0,0.0317,0.0476,0.0,0.0317,0.0,0.0952,0.3492,0.0,0.0
1611,556,3.573741007194245,1.113372135083434,483.52,346.63,46,12.09,0.1097,18,0.1274,0.0629,0.045,0.0569,0.1088,0.0425,0.0085,0.1198,0.0221,0.0042,0.0841,0.0433,0.0178,0.0416,0.0629,0.1266,0.0221,0.0034
1612,23,3.652173913043478,1.1122743142757672,0.0,830.14,1,23.0,0.0,9,0.1957,0.087,0.0,0.0,0.1304,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0217,0.1087,0.0217,0.0435,0.2609
1613,795,3.4264150943396228,1.1469185981597034,2.05,828.11,2,397.5,0.0,17,0.1394,0.0663,0.0301,0.051,0.1861,0.0412,0.0,0.1437,0.0178,0.0061,0.0233,0.0203,0.0215,0.0571,0.0627,0.0952,0.0233,0.0147
1614,61,3.3934426229508197,0.880883808542878,0.01,830.15,1,61.0,0.0,15,0.2036,0.2515,0.012,0.0299,0.0958,0.0299,0.0,0.0599,0.0299,0.0,0.018,0.006,0.012,0.018,0.1078,0.1198,0.006,0.0
1615,21,3.0476190476190474,0.9734572654303052,0.0,830.15,1,21.0,0.0,10,0.0606,0.0303,0.0,0.0,0.1818,0.1212,0.0,0.303,0.0,0.0,0.0303,0.0303,0.0303,0.0606,0.0,0.1515,0.0,0.0
1616,254,3.1338582677165356,1.3269013785395318,175.0,655.16,2,127.0,0.0,16,0.2142,0.0725,0.0177,0.0242,0.2126,0.0354,0.0,0.0934,0.0306,0.0,0.0161,0.0081,0.0081,0.0676,0.058,0.0902,0.0467,0.0048
1617,228,3.0833333333333335,1.3495253965333143,7.09,823.09,2,114.0,0.0,18,0.167,0.0844,0.0244,0.0281,0.0938,0.0319,0.0019,0.1238,0.0188,0.0075,0.0432,0.0113,0.0094,0.0263,0.1857,0.1126,0.0244,0.0056
1618,91,4.208791208791209,0.9605147175283275,0.02,830.15,1,91.0,0.0,16,0.0429,0.0245,0.0368,0.0307,0.2761,0.0429,0.0,0.319,0.0061,0.0,0.0061,0.0123,0.0123,0.0552,0.0307,0.0368,0.0613,0.0061
1619,33,4.03030303030303,0.8472325715546061,0.01,830.17,1,33.0,0.0,11,0.0517,0.0172,0.0,0.0,0.069,0.0172,0.0,0.5172,0.0,0.0,0.0,0.0,0.0345,0.069,0.0517,0.0517,0.0862,0.0345
1620,36,3.9444444444444446,1.0404516723710346,0.03,830.15,1,36.0,0.0,11,0.1023,0.0341,0.0,0.0,0.0795,0.3182,0.0,0.1932,0.0,0.0341,0.0,0.0,0.0227,0.0682,0.0341,0.1023,0.0114,0.0
1621,22,3.1363636363636362,0.6396021490668312,0.01,830.18,1,22.0,0.0,12,0.1778,0.0667,0.0222,0.0222,0.0889,0.0444,0.0222,0.1778,0.0,0.0,0.0444,0.0,0.0,0.0444,0.0667,0.2222,0.0,0.0
1622,26,3.730769230769231,0.9190295885418405,0.01,830.19,1,26.0,0.0,12,0.1212,0.0303,0.0,0.0,0.0909,0.0,0.0152,0.2273,0.0,0.0,0.0,0.0152,0.0152,0.0758,0.0758,0.0303,0.2879,0.0152
1623,70,4.214285714285714,0.720162162552762,7.39,822.81,2,35.0,0.0,17,0.1292,0.073,0.0056,0.0225,0.1348,0.0169,0.0,0.0899,0.0281,0.0112,0.0506,0.0056,0.0112,0.0337,0.2528,0.0899,0.0337,0.0112
1624,350,3.005714285714286,1.4834218278290137,444.23,385.98,6,58.33,0.0629,17,0.2617,0.104,0.007,0.0199,0.0981,0.0374,0.0,0.0713,0.0164,0.0035,0.0374,0.0058,0.0105,0.0304,0.1565,0.1075,0.0222,0.0105
1625,45,3.3555555555555556,0.7732915349205615,1.0,829.23,2,22.5,0.0,14,0.0141,0.0423,0.0141,0.0141,0.2394,0.0141,0.0,0.3662,0.0,0.0563,0.0,0.0423,0.0141,0.0986,0.0141,0.0563,0.0141,0.0
1626,271,3.4391143911439115,1.1968251016348375,0.32,829.92,1,271.0,0.0,16,0.055,0.0157,0.0059,0.0059,0.1297,0.0295,0.002,0.3104,0.0039,0.0,0.1866,0.0079,0.0236,0.0609,0.0472,0.0943,0.0216,0.0
1627,48,2.9791666666666665,1.3126160874024821,0.01,830.23,1,48.0,0.0,12,0.1778,0.0333,0.0,0.0,0.1889,0.0444,0.0,0.1667,0.0111,0.0,0.0222,0.0,0.0333,0.0333,0.1,0.1667,0.0222,0.0
1628,451,3.745011086474501,1.0621532374741494,47.05,783.23,5,90.2,0.5388,18,0.143,0.0531,0.0217,0.0217,0.1582,0.0477,0.0141,0.2156,0.0076,0.0076,0.0271,0.0087,0.0195,0.0596,0.0683,0.0943,0.0282,0.0043
1629,65,3.4923076923076923,1.2263140518831845,0.01,830.27,1,65.0,0.0,13,0.322,0.1017,0.0113,0.0056,0.0621,0.0621,0.0,0.0621,0.0,0.0,0.0169,0.0,0.0056,0.0452,0.096,0.1695,0.0395,0.0
1630,117,2.264957264957265,1.0859062828138182,0.08,830.2,1,117.0,0.0,16,0.15,0.0531,0.0,0.0156,0.0469,0.0281,0.0031,0.0594,0.0125,0.0125,0.0625,0.0,0.1094,0.025,0.2344,0.1719,0.0094,0.0062
1631,260,3.8423076923076924,0.9058680757135501,0.13,830.18,1,260.0,0.0,17,0.0366,0.0203,0.0203,0.0732,0.4411,0.0224,0.0,0.1321,0.0122,0.002,0.0122,0.0285,0.0102,0.1199,0.0163,0.0244,0.0163,0.0122
1632,768,2.7760416666666665,1.1079181451054056,0.07,830.25,1,768.0,0.0,18,0.1122,0.0564,0.0299,0.0319,0.1441,0.0305,0.0093,0.2643,0.0139,0.0073,0.0159,0.0266,0.0153,0.0631,0.073,0.0571,0.0405,0.0086
1633,34,2.9705882352941178,1.0584521035998622,0.01,830.31,1,34.0,0.0,15,0.1,0.0714,0.0143,0.0286,0.1429,0.0143,0.0,0.1857,0.0,0.0,0.0714,0.0429,0.0143,0.0571,0.0714,0.1429,0.0286,0.0143
1634,106,3.5849056603773586,1.1369794949635876,0.04,830.28,1,106.0,0.0,14,0.0969,0.0793,0.0176,0.0661,0.2247,0.0044,0.0,0.1674,0.0088,0.0,0.0,0.0,0.0088,0.141,0.1013,0.0485,0.0308,0.0044
1635,793,3.780580075662043,1.0800187832525312,119.66,710.66,14,56.64,0.1715,18,0.1485,0.0757,0.0391,0.058,0.1704,0.0331,0.0041,0.1095,0.0219,0.0071,0.0432,0.0237,0.0166,0.0456,0.0799,0.0852,0.0249,0.0136
1636,170,2.8,1.4497500294633539,2.93,827.4,2,85.0,0.0,17,0.1139,0.0253,0.019,0.0222,0.1646,0.0316,0.0,0.2595,0.0032,0.0032,0.038,0.0095,0.0158,0.0728,0.0538,0.1361,0.0253,0.0063
1637,85,3.988235294117647,0.9062496981550738,0.02,830.31,1,85.0,0.0,18,0.1512,0.0976,0.0098,0.0341,0.0829,0.0098,0.0049,0.0488,0.039,0.0049,0.0829,0.0146,0.0049,0.0098,0.2585,0.1171,0.0195,0.0098
1638,39,4.205128205128205,0.7670684859113119,27.48,802.86,3,13.0,0.1026,16,0.026,0.0519,0.039,0.013,0.2078,0.0519,0.013,0.2597,0.0,0.0779,0.013,0.013,0.039,0.026,0.039,0.1169,0.013,0.0
1639,551,3.658802177858439,0.9925676614787681,77.43,752.9,15,36.73,0.3721,18,0.127,0.0442,0.0092,0.0138,0.1592,0.0432,0.0018,0.1941,0.0064,0.0074,0.0736,0.011,0.0258,0.0681,0.058,0.126,0.023,0.0083
1640,161,2.472049689440994,1.043204868429748,0.05,830.29,1,161.0,0.0,14,0.2823,0.0726,0.0,0.0027,0.0968,0.0269,0.0,0.1048,0.0027,0.0,0.0323,0.0,0.0188,0.0511,0.0833,0.2043,0.0188,0.0027
1641,232,2.6810344827586206,1.3263832144995746,0.03,830.31,1,232.0,0.0,17,0.135,0.0548,0.0098,0.0196,0.0978,0.0333,0.0,0.0841,0.0235,0.0039,0.1624,0.0039,0.0196,0.0313,0.1585,0.1448,0.0137,0.0039
1642,74,3.5,1.0369872061667034,0.01,830.33,1,74.0,0.0,16,0.1449,0.0507,0.0,0.0217,0.1304,0.0362,0.0,0.2319,0.0145,0.0072,0.029,0.029,0.0217,0.0435,0.087,0.0507,0.058,0.0435
1643,233,4.28755364806867,0.8502887582021745,429.76,400.57,4,58.25,0.0,16,0.1392,0.0431,0.0039,0.002,0.049,0.0431,0.0,0.1314,0.002,0.0314,0.1039,0.0,0.0392,0.0392,0.0745,0.2745,0.0157,0.0078
1644,48,3.0625,1.327391458879551,0.01,830.33,1,48.0,0.0,14,0.1596,0.0638,0.0213,0.0,0.1064,0.0213,0.0,0.1702,0.0,0.0,0.0532,0.0106,0.0319,0.0426,0.0957,0.1596,0.0426,0.0213
1645,522,4.061302681992337,1.122136632598402,782.78,47.56,10,52.2,0.046,17,0.0731,0.0621,0.027,0.0771,0.3714,0.019,0.0,0.0891,0.039,0.003,0.026,0.023,0.009,0.0691,0.044,0.04,0.016,0.012
1646,62,3.064516129032258,1.4917364481982502,0.01,830.34,1,62.0,0.0,12,0.1269,0.0075,0.0,0.0,0.0896,0.0224,0.0,0.3134,0.0,0.0,0.0149,0.0075,0.0,0.0746,0.0597,0.0672,0.209,0.0075
1647,882,3.2301587301587302,1.0697988915241117,828.83,1.52,22,40.09,0.22,18,0.1459,0.0765,0.0284,0.0601,0.1934,0.029,0.0016,0.1158,0.0257,0.0022,0.0536,0.0202,0.0115,0.0568,0.0765,0.0661,0.0246,0.012
1648,149,3.442953020134228,1.002581467577239,7.97,822.39,2,74.5,0.0,18,0.0737,0.056,0.0088,0.0383,0.2065,0.0501,0.0029,0.1563,0.0088,0.0147,0.0088,0.0177,0.0737,0.0767,0.0472,0.1091,0.0354,0.0147
1649,57,3.8421052631578947,1.1770039701991923,0.01,830.35,1,57.0,0.0,15,0.0872,0.1007,0.0,0.0671,0.0671,0.0403,0.0,0.1678,0.1275,0.0134,0.0067,0.0,0.0134,0.0403,0.1611,0.0537,0.047,0.0067
1650,213,3.647887323943662,0.9074938257905633,123.87,706.49,4,53.25,0.0047,18,0.1002,0.0448,0.0384,0.0448,0.1535,0.064,0.0128,0.1471,0.0149,0.0213,0.0576,0.0171,0.0256,0.0426,0.0832,0.0789,0.0362,0.0171
1651,35,3.2,0.8331372318284808,317.94,512.42,2,17.5,0.0,10,0.1705,0.0568,0.0,0.0,0.0455,0.0,0.0,0.2045,0.0114,0.0,0.0,0.0,0.0,0.0682,0.0909,0.0568,0.2614,0.0341
1652,27,3.3703703703703702,1.1485157025867427,0.0,830.36,1,27.0,0.0,13,0.1207,0.0517,0.0,0.0172,0.2241,0.0345,0.0,0.1897,0.0,0.0,0.0345,0.0517,0.0,0.069,0.069,0.0517,0.069,0.0172
1653,25,3.92,0.9966610925150702,9.97,820.39,2,12.5,0.0,12,0.0455,0.0455,0.0682,0.0682,0.3182,0.0,0.0227,0.25,0.0,0.0,0.0455,0.0227,0.0227,0.0227,0.0,0.0682,0.0,0.0
1654,47,4.446808510638298,0.9737536211530118,0.04,830.33,1,47.0,0.0,15,0.0759,0.0253,0.0127,0.0,0.1013,0.0506,0.0633,0.4177,0.0,0.0127,0.0,0.0127,0.0127,0.0633,0.0253,0.0633,0.0506,0.0127
1655,175,3.8,0.9942362632324555,408.55,421.82,10,17.5,0.0,17,0.1266,0.0886,0.0481,0.0633,0.2177,0.0304,0.0025,0.0987,0.0304,0.0025,0.0177,0.0304,0.0127,0.0481,0.0582,0.0987,0.0253,0.0
1656,25,3.48,1.1224972160321824,0.02,830.35,1,25.0,0.0,13,0.2545,0.0727,0.0727,0.0364,0.0182,0.0364,0.0,0.1636,0.0,0.0182,0.0,0.0364,0.0,0.0182,0.1091,0.1273,0.0364,0.0
1657,45,3.888888888888889,1.3180947376322147,17.5,812.87,2,22.5,0.0,12,0.0,0.0275,0.156,0.3028,0.1743,0.0092,0.0,0.1284,0.0183,0.0,0.0,0.1101,0.0,0.0367,0.0183,0.0092,0.0092,0.0
1658,398,3.419597989949749,0.9846774915748229,0.09,830.28,1,398.0,0.0,18,0.1075,0.0612,0.02,0.025,0.2013,0.0462,0.0088,0.19,0.0188,0.0075,0.0188,0.01,0.0175,0.0588,0.0962,0.0762,0.0262,0.01
1659,57,2.7719298245614037,1.4144350697066441,0.02,830.35,1,57.0,0.0,15,0.114,0.0526,0.0175,0.0351,0.2281,0.0263,0.0,0.1404,0.0175,0.0,0.0614,0.0439,0.0088,0.0702,0.0789,0.0789,0.0263,0.0
1660,62,3.967741935483871,0.904773170296288,32.14,798.23,2,31.0,0.0,14,0.0476,0.0286,0.0,0.0095,0.1619,0.0667,0.0381,0.419,0.0095,0.0095,0.0,0.0,0.0095,0.0952,0.019,0.0476,0.0381,0.0
1661,37,3.891891891891892,0.8750804338835179,0.01,830.36,1,37.0,0.0,12,0.0806,0.0323,0.0,0.0,0.0806,0.0323,0.0323,0.4032,0.0,0.0,0.0,0.0161,0.0,0.0806,0.0323,0.0968,0.0806,0.0323
1662,25,3.64,1.2206555615733703,0.01,830.36,1,25.0,0.0,13,0.125,0.0417,0.0,0.0208,0.1667,0.0417,0.0,0.1667,0.0,0.0208,0.0,0.0208,0.0,0.125,0.0625,0.1667,0.0208,0.0208
1663,46,4.130434782608695,0.9094246203488328,0.01,830.36,1,46.0,0.0,10,0.0833,0.0476,0.0,0.0,0.0714,0.0476,0.0,0.4643,0.0,0.0,0.0,0.0,0.0,0.0952,0.0714,0.0595,0.0476,0.0119
1664,20,3.4,1.391704747876919,0.01,830.37,1,20.0,0.0,10,0.0465,0.0233,0.1163,0.093,0.3256,0.0,0.0,0.1395,0.0,0.0,0.0,0.0465,0.0,0.1395,0.0233,0.0,0.0465,0.0
1665,63,3.6825396825396823,1.2024893108692223,0.01,830.37,1,63.0,0.0,15,0.1871,0.0877,0.0,0.0234,0.0351,0.0234,0.0,0.0585,0.0292,0.0117,0.0526,0.0058,0.0058,0.0175,0.3392,0.0819,0.0409,0.0
1666,397,3.3425692695214106,0.7936149540651809,18.85,811.53,4,99.25,0.005,18,0.1425,0.0475,0.0062,0.0088,0.1425,0.055,0.0012,0.2238,0.0088,0.0062,0.03,0.0012,0.025,0.0788,0.0412,0.13,0.0388,0.0125
1667,499,3.4128256513026054,0.8792086573253184,3.57,826.81,2,249.5,0.0,17,0.2559,0.0853,0.0,0.0025,0.0619,0.0769,0.0008,0.1187,0.0067,0.0075,0.0276,0.0017,0.0134,0.0343,0.0711,0.1028,0.0853,0.0477
1668,29,4.0,0.9636241116594315,0.01,830.37,1,29.0,0.0,13,0.0794,0.0476,0.0,0.0159,0.0317,0.0635,0.0,0.4127,0.0,0.0159,0.0,0.0159,0.0159,0.0635,0.0159,0.1111,0.1111,0.0
1669,30,3.7333333333333334,0.6914918072835208,0.01,830.38,1,30.0,0.0,10,0.0339,0.0,0.0339,0.0508,0.4237,0.0169,0.0,0.2203,0.0,0.0,0.0169,0.0169,0.0,0.1356,0.0,0.0,0.0508,0.0
1670,56,4.714285714285714,0.5943456513231615,0.03,830.36,1,56.0,0.0,16,0.018,0.027,0.018,0.018,0.2252,0.018,0.0,0.2883,0.027,0.0,0.0541,0.036,0.009,0.1261,0.045,0.036,0.045,0.009
1671,638,3.8620689655172415,0.992801460186941,606.53,223.86,12,53.17,0.011,18,0.056,0.0535,0.0173,0.0337,0.2049,0.0198,0.0091,0.2247,0.0165,0.0123,0.0255,0.0436,0.0247,0.0815,0.0831,0.0626,0.0255,0.0058
1672,39,3.7435897435897436,1.1858363408415424,0.01,830.38,1,39.0,0.0,14,0.2151,0.0538,0.0215,0.0323,0.1935,0.0323,0.0108,0.1398,0.0215,0.0,0.0215,0.0,0.0,0.0538,0.086,0.0645,0.0538,0.0
1673,81,4.37037037037037,0.7817359599705714,3.24,827.15,2,40.5,0.0,16,0.1524,0.1571,0.0381,0.0619,0.1429,0.0048,0.0,0.0429,0.0571,0.0,0.0095,0.0143,0.0143,0.0286,0.2143,0.0286,0.0286,0.0048
1674,22,3.727272727272727,0.8827348295047496,0.01,830.38,1,22.0,0.0,9,0.0,0.0,0.0455,0.0909,0.4545,0.0,0.0,0.1818,0.0227,0.0,0.0,0.0227,0.0,0.1364,0.0227,0.0227,0.0,0.0
1675,565,3.208849557522124,1.189012755907148,6.22,824.17,2,282.5,0.4425,17,0.2007,0.0971,0.0441,0.0603,0.0676,0.025,0.0,0.0397,0.0346,0.0015,0.1265,0.0199,0.0096,0.0265,0.1294,0.089,0.0235,0.0051
1676,865,3.492485549132948,1.0629498808289868,28.06,802.34,4,216.25,0.0,18,0.1122,0.0799,0.0454,0.0761,0.1998,0.0235,0.0011,0.0788,0.0219,0.0016,0.0722,0.0246,0.0131,0.0471,0.0783,0.1045,0.0131,0.0066
1677,43,3.558139534883721,1.402418414253704,0.01,830.38,1,43.0,0.0,17,0.1264,0.069,0.046,0.0575,0.1954,0.0345,0.0115,0.1724,0.0115,0.0115,0.023,0.0115,0.023,0.023,0.046,0.1264,0.0115,0.0
1678,122,3.4508196721311477,0.9715154645149132,21.01,809.39,3,40.67,0.0,16,0.0981,0.0604,0.0415,0.034,0.1698,0.0302,0.0,0.1245,0.034,0.0075,0.0604,0.0075,0.0264,0.0491,0.1057,0.1245,0.0264,0.0
1679,82,3.926829268292683,0.8858348619181691,0.02,830.37,1,82.0,0.0,17,0.129,0.0452,0.0387,0.0323,0.1871,0.0258,0.0,0.1355,0.0129,0.0129,0.0516,0.0065,0.0129,0.0581,0.0774,0.1548,0.0065,0.0129
1680,1850,3.5556756756756758,1.1726939686383666,17.55,812.84,3,616.67,0.0,18,0.0887,0.0526,0.0239,0.0515,0.1862,0.0294,0.009,0.1835,0.0157,0.0058,0.0762,0.0192,0.0204,0.0625,0.0582,0.0945,0.0166,0.0061
1681,121,4.132231404958677,0.8159059255446325,0.03,830.37,1,121.0,0.0,17,0.1172,0.0859,0.0195,0.0312,0.1758,0.0273,0.0,0.1797,0.0391,0.0117,0.0664,0.0195,0.0039,0.0352,0.0898,0.0547,0.0352,0.0078
1682,27,4.407407407407407,0.7970744227031974,2.89,827.51,2,13.5,0.0,12,0.1356,0.0678,0.0,0.0,0.1017,0.0678,0.0,0.1864,0.0169,0.0,0.1186,0.0,0.0339,0.0678,0.1186,0.0508,0.0339,0.0
1683,175,3.4857142857142858,1.3848820143825473,0.05,830.36,1,175.0,0.0,17,0.0793,0.0671,0.0183,0.0274,0.2134,0.0213,0.0,0.2134,0.0305,0.0091,0.0823,0.0152,0.0122,0.1037,0.0488,0.0396,0.0152,0.003
1684,62,4.032258064516129,0.7675326005888508,0.03,830.37,1,62.0,0.0,15,0.0635,0.0397,0.0397,0.0635,0.2778,0.0159,0.0,0.2143,0.0159,0.0,0.0317,0.0238,0.0159,0.0556,0.0397,0.0794,0.0238,0.0
1685,430,3.574418604651163,0.8838338354035271,0.18,830.23,1,430.0,0.0,18,0.0658,0.0356,0.0055,0.0068,0.2342,0.0301,0.0123,0.2986,0.0096,0.011,0.0301,0.0123,0.0205,0.0699,0.0397,0.0644,0.0411,0.0123
1686,28,3.5357142857142856,1.0708993401928106,0.01,830.39,1,28.0,0.0,12,0.1154,0.0769,0.0,0.0385,0.25,0.0192,0.0,0.1923,0.0192,0.0,0.0,0.0192,0.0,0.0577,0.0962,0.0962,0.0192,0.0
1687,393,3.5318066157760812,1.22041772844174,0.08,830.33,1,393.0,0.0,18,0.0569,0.037,0.0128,0.0313,0.4737,0.0398,0.0028,0.0953,0.0171,0.0028,0.037,0.0185,0.0114,0.0725,0.0313,0.0327,0.0142,0.0128
1688,132,3.5757575757575757,1.4094620928437716,1.05,829.35,2,66.0,0.0,16,0.1003,0.097,0.0769,0.0769,0.1505,0.01,0.0,0.0803,0.0067,0.01,0.0635,0.0736,0.01,0.0569,0.1137,0.0602,0.0134,0.0
1689,128,3.609375,0.8155417020094895,0.04,830.36,1,128.0,0.0,17,0.1803,0.1913,0.0164,0.0574,0.0792,0.0273,0.0,0.0273,0.0984,0.0027,0.0464,0.0055,0.0055,0.041,0.112,0.0874,0.0137,0.0082
1690,149,3.5167785234899327,1.0755515671457585,0.07,830.32,1,149.0,0.0,16,0.0827,0.0338,0.0301,0.0376,0.2218,0.0414,0.0,0.218,0.0113,0.0075,0.0414,0.015,0.015,0.0865,0.0414,0.1053,0.0,0.0113
1691,50,3.52,1.297407147399169,0.85,829.56,2,25.0,0.0,15,0.1721,0.0984,0.0082,0.0246,0.2377,0.0656,0.0,0.1393,0.041,0.0082,0.0082,0.0082,0.0,0.0328,0.0738,0.0492,0.0328,0.0
1692,207,4.478260869565218,0.6448156728903736,0.05,830.36,1,207.0,0.0,18,0.0709,0.0367,0.0052,0.0105,0.1181,0.0525,0.0105,0.336,0.0052,0.0157,0.0315,0.0157,0.0236,0.0761,0.0472,0.0735,0.063,0.0079
1693,310,3.7419354838709675,0.9405548846132428,0.06,830.35,1,310.0,0.0,18,0.0803,0.0342,0.0205,0.0325,0.1538,0.0393,0.0034,0.2427,0.0068,0.0274,0.0274,0.0256,0.0256,0.0701,0.041,0.0974,0.0547,0.0171
